fbpp,uniprot_id
FBpp0088148,Q7K4Y8
FBpp0086850,Q7K0L8
FBpp0087129,Q7K3N4
FBpp0293611,D3DMU9
FBpp0086898,Q26366
FBpp0086903,Q7JQL2
FBpp0293886,Q9W443
FBpp0086916,Q8T8S1
FBpp0086930,A1Z959
FBpp0111404,A8JRF1
FBpp0292437,M9MSL4
FBpp0111905,A8JV07
FBpp0292109,Q9VKA3
FBpp0086994,Q7K2W3
FBpp0306143,A0A0B4KH75
FBpp0111843,A8DY77
FBpp0303859,Q9V3V9
FBpp0087125,Q7KMI3
FBpp0087154,A1Z8R6
FBpp0087229,A1Z8K2
FBpp0305254,M9PF86
FBpp0087232,A1Z8L3
FBpp0290144,A1Z8L5
FBpp0099465,Q6IGP4
FBpp0087243,Q961J0
FBpp0087252,Q7JRC0
FBpp0087253,A1Z8J9
FBpp0087285,A1Z8H4
FBpp0288638,Q9VE56
FBpp0087288,A1Z8G6
FBpp0112191,Q9VC79
FBpp0289652,Q0IGY6
FBpp0088017,A1Z731
FBpp0087354,Q7JX87
FBpp0302903,A0A0B4KEI1
FBpp0297743,Q9VYH2
FBpp0088585,Q9VRA1
FBpp0304599,Q9VJ83
FBpp0292871,Q9VLI4
FBpp0290883,Q9VIW0
FBpp0087552,A1Z7Y4
FBpp0297275,M9NEZ0
FBpp0087713,A1Z7N6
FBpp0087858,Q7JZM1
FBpp0305959,Q9VH20;A0A0B4KH26
FBpp0303743,M9PDF2
FBpp0087954,Q0E9F9
FBpp0302636,A0A0B4KFJ8
FBpp0087993,Q7JUS1
FBpp0088000,Q7JRC9
FBpp0291026,Q8SY69
FBpp0088034,Q8MSB3
FBpp0088122,P81917
FBpp0291330,E1JHR0
FBpp0099811,Q9V4C4
FBpp0302749,Q9VT49
FBpp0088599,P08510
FBpp0300312,M9NEC7
FBpp0113067,B5A5T4
FBpp0088679,Q9VL14
FBpp0088737,Q9VVY7
FBpp0099758,Q9VJV8
FBpp0088836,Q9VEK7
FBpp0291772,A0A0B4JD97
FBpp0100057,Q59DN5
FBpp0099504,P14003
FBpp0297103,M9NCZ5
FBpp0288517,B7Z011
FBpp0303794,Q9VIG6
FBpp0303022,Q9VIG5
FBpp0091050,Q4ABE3
FBpp0303812,Q9W404
FBpp0099890,Q7KSQ0
FBpp0099910,A1ZBY3
FBpp0292059,Q9VMN9
FBpp0305447,Q8IA42;B7Z006
FBpp0100185,P18933;B6E0Q2
FBpp0100178,P84345;C7DZL0
FBpp0110582,Q8T0G4
FBpp0288504,B7Z058
FBpp0271844,A1ZAQ3
FBpp0305384,P40795;A4V4V8
FBpp0289363,Q7KV13
FBpp0110451,Q8SYF7
FBpp0289201,Q5LJQ3
FBpp0112547,Q7PLT1
FBpp0110549,Q9W5H8
FBpp0289380,A0A0C4DHM8
FBpp0110588,Q8MSF5;A0A0B4KEQ9
FBpp0292805,M9MSI7
FBpp0111315,A8DYL6
FBpp0297080,M9NEC4
FBpp0111435,Q6IIF2
FBpp0111436,A8JUT0
FBpp0289437,A8WH76
FBpp0111682,A8DY51
FBpp0289540,Q6IGA5
FBpp0111766,P17971
FBpp0291978,Q8IR92
FBpp0111932,Q9VQQ7
FBpp0111858,Q9V3U9;A4V0A1
FBpp0271806,A1ZAX2
FBpp0112564,L7EEF9;Q8MQI6
FBpp0111921,Q9VPI2
FBpp0112024,A8DYN5
FBpp0300399,A0A0B4K6A7
FBpp0112025,Q9W1N4
FBpp0112052,Q9VZC8
FBpp0112082,Q9VU25
FBpp0304756,E9NA96
FBpp0302692,E8NHA2
FBpp0112427,Q7PLS1
FBpp0112499,Q8MLY9
FBpp0293083,Q58L88
FBpp0113084,B7Z0E2
FBpp0304470,Q9VG88
FBpp0293540,Q9VEV1
FBpp0305119,Q9W2X7;K7X7R3
FBpp0271859,Q9W0V0
FBpp0271918,Q7KUT2
FBpp0288643,Q9VBM7
FBpp0304356,Q9VU19
FBpp0292968,Q0KHQ5
FBpp0288744,B7YZX7
FBpp0305863,M9PJS6
FBpp0303831,M9PE19
FBpp0288962,Q9VZY7
FBpp0289101,Q0KHR4
FBpp0298271,Q9W3N2
FBpp0289454,C0P8M9
FBpp0297943,A0A0B4K7M5
FBpp0302594,Q9VXJ9
FBpp0289523,B4ZJ89
FBpp0289547,B4ZJA7
FBpp0289525,B4ZJ91
FBpp0296953,Q4V621
FBpp0289553,B4ZJ99
FBpp0291149,C4NAP2
FBpp0289718,Q59DX6
FBpp0305237,Q24139;D5A7L2
FBpp0298338,A1ZAV1
FBpp0289848,B6IDT8
FBpp0290411,A8DY75
FBpp0290467,Q9W0M6
FBpp0290468,E1JHX0
FBpp0290582,A0A0B4KGX1
FBpp0290627,Q8MQX9
FBpp0305435,Q6IHT7
FBpp0291443,A8QI34
FBpp0305547,M9PDX8
FBpp0291477,P0DKM0
FBpp0291489,Q9VW35
FBpp0302810,M9PI57
FBpp0292667,A0A0B4JDF5
FBpp0297801,A0A0B4K7B6
FBpp0305603,Q8SYR3
FBpp0297551,M9NGC6
FBpp0294023,A0A0B4K7D1
FBpp0303343,A0A0B4KI61
FBpp0300164,Q8IQS4
FBpp0304914,Q9W073
FBpp0300441,P41046;A0A0B4LGR6
FBpp0303905,Q9VSR3;A4V1P2
FBpp0300639,B4F613
FBpp0300865,D5SHR0
FBpp0301131,A0A0B4K6S5
FBpp0303718,Q9VJN4
FBpp0305859,Q9VVV1
FBpp0302662,M9PHE3
FBpp0303719,Q9VJN5;M9PFY1
FBpp0304478,A0A0B4KHF0
FBpp0304479,A0A0B4KI27
FBpp0305085,M9PI92;Q9VVN6
FBpp0305353,A0A0B4KF06
FBpp0100183,P18931
FBpp0100048,P00334
